#Wavelength,Intensity
#nm,
1015.93,1967.94538541667
1016.09,2006.92251617648
1016.26,2033.01632156862
1016.42,2019.33603541667
1016.58,1952.4625625
1016.74,1907.56557083334
1016.9,1921.56672708334
1017.06,1972.61174803922
1017.23,1958.3772817402
1017.39,2003.99509583332
1017.55,2028.19472500001
1017.71,2040.64777291666
1017.87,1997.76315625001
1018.03,2051.49757549019
1018.2,1988.24492879901
1018.36,1959.44250416669
1018.52,1959.37511249999
1018.68,1973.67549583333
1018.84,1961.06448958333
1019,1954.43836911764
1019.17,1974.73795821079
1019.33,1944.21267083333
1019.49,2004.25681875001
1019.65,1965.79879791666
1019.81,1989.9273
1019.97,2008.04292708334
1020.13,1997.99081911763
1020.3,1913.6712490196
1020.46,1946.16042708333
1020.62,1988.45386666665
1020.78,2042.66808125
1020.94,2014.43177708335
1021.1,1975.1980125
1021.26,2003.27529583332
1021.42,2046.69585000001
1021.59,2018.83809068631
1021.75,2013.68803333334
1021.91,1957.05739166667
1022.07,1954.90403750001
1022.23,1952.15020833336
1022.39,1925.27766874999
1022.55,1913.56072291666
1022.71,1970.12523676468
1022.88,2038.81516139705
1023.04,2004.15073958331
1023.2,2029.69469999996
1023.36,2032.5589666667
1023.52,1960.47009375002
1023.68,1972.0296625
1023.84,1933.74629166666
1024,1933.65171041666
1024.16,1900.05137708333
1024.32,1949.3556313726
1024.49,1962.72153541666
1024.65,1981.108625
1024.81,1964.19173749999
1024.97,1975.48975416668
1025.13,2004.73645208334
1025.29,2027.72470833336
1025.45,2039.116425
1025.61,2003.86491874999
1025.77,1937.23088333337
1025.93,1969.13698541666
1026.09,1934.76065208328
1026.25,1941.12550416667
1026.41,1909.09223529411
1026.58,1928.5935215686
1026.74,1928.48516875001
1026.9,1958.72283750002
1027.06,2020.39695208336
1027.22,2011.79236875
1027.38,1926.98155833332
1027.54,1934.29530833338
1027.7,1970.74847083333
1027.86,1909.09437083332
1028.02,1940.70000208335
1028.18,1959.13574375001
1028.34,1964.9380041666
1028.5,1905.14225833333
1028.66,1886.12754166667
1028.82,1909.05165000004
1028.98,1973.85009374999
1029.14,1985.34894166668
1029.3,1991.28622708331
1029.46,1977.15751041667
1029.62,1952.17514374998
1029.78,1944.40119166663
1029.94,1951.76417708335
1030.1,1949.44786458331
1030.26,1920.3335980392
1030.43,1897.08721642158
1030.59,1953.35935208339
1030.75,2019.34769583332
1030.91,1949.37216041666
1031.07,1944.66940833329
1031.23,1923.79362708334
1031.39,1907.49918541667
1031.55,1952.31254791676
1031.71,1996.09199166664
1031.87,1979.52027499998
1032.03,1971.35063541664
1032.19,1906.7367875
1032.35,1947.85945208334
1032.51,1926.88572291663
1032.67,1959.68096875002
1032.83,1979.97463958332
1032.99,1985.2664375
1033.15,1928.53846875
1033.31,1923.04022708327
1033.47,1940.61073541668
1033.63,1969.32236875001
1033.79,1951.247025
1033.94,1915.65501319445
1034.1,1879.62121666667
1034.26,1934.58755208339
1034.42,1955.97454791667
1034.58,2009.67028541664
1034.74,1946.75979583333
1034.9,1925.00554791669
1035.06,1988.05335416661
1035.22,1922.52410625
1035.38,1940.30614583334
1035.54,1932.42920000002
1035.7,1978.89251666666
1035.86,1985.78809583333
1036.02,1949.8970625
1036.18,1943.87523124999
1036.34,1895.22314791668
1036.5,1905.92780833333
1036.66,1969.04039583336
1036.82,2049.47318333335
1036.98,2059.3286
1037.14,2059.3286
1037.3,2059.3286
1037.46,2059.3286
1037.61,2059.3286
